Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
01 A4 80 00 03 09 02 06 05 FF FF 00 01 34 01 0A 33 E0
3.54295675,'1' (0x01),,
3.5432433125,'164' (0xA4),,
3.5435300625,'128' (0x80),,
3.54381675,'0' (0x00),,
3.5441035,'3' (0x03),,
3.5443901875,\t (0x09),,
3.544676875,'2' (0x02),,
3.544963625,'6' (0x06),,
3.5452503125,'5' (0x05),,
3.5455370625,'255' (0xFF),,
3.5458238125,'255' (0xFF),,
3.5461105,'0' (0x00),,
3.5463971875,'1' (0x01),,
3.546683875,4 (0x34),,
3.546970625,'1' (0x01),,
3.5472573125,'1' (0x01),,		Efficiency manager status (Disabled)
3.5475440625,'244' (0xF4),,
3.54783075,'161' (0xA1),,
*************************************************************************

TX10
3.5610080625,'1' (0x01),,
3.5612685,'164' (0xA4),,
3.5615289375,'128' (0x80),,
3.561789375,'3' (0x03),,
3.5620498125,'0' (0x00),,
3.56231025,'8' (0x08),,
3.5625706875,'2' (0x02),,
3.562831125,'0' (0x00),,
3.5630915625,'5' (0x05),,
3.563352,'255' (0xFF),,
3.5636124375,'255' (0xFF),,
3.563872875,'0' (0x00),,
3.5641333125,7 (0x37),,
3.56439375,'0' (0x00),,
3.5646541875,'0' (0x00),,
3.564914625,A (0x41),,
3.5651750625,'163' (0xA3),,


RX10
3.659180375,'1' (0x01),,
3.6594669375,'164' (0xA4),,
3.6597536875,'128' (0x80),,
3.660040375,'0' (0x00),,
3.6603270625,'3' (0x03),,
3.6606138125,'8' (0x08),,
3.6609005,'2' (0x02),,
3.6611871875,'2' (0x02),,
3.6614739375,'5' (0x05),,
3.661760625,'255' (0xFF),,
3.662047375,'255' (0xFF),,
3.662334125,'0' (0x00),,
3.6626208125,7 (0x37),,
3.6629075,'0' (0x00),,
3.66319425,'0' (0x00),,
3.6634809375,'216' (0xD8),,
3.6637676875,) (0x29),,
*************************************************************************

TX11
3.67979475,'1' (0x01),,
3.6800551875,'164' (0xA4),,
3.680315625,'128' (0x80),,
3.6805760625,'3' (0x03),,
3.6808365,'0' (0x00),,
3.6810969375,'8' (0x08),,
3.681357375,'2' (0x02),,
3.6816178125,'0' (0x00),,
3.68187825,'5' (0x05),,
3.6821386875,'255' (0xFF),,
3.682399125,'255' (0xFF),,
3.6826595625,'0' (0x00),,
3.68292,'1' (0x01),,
3.6831804375,1 (0x31),,
3.683440875,'0' (0x00),,
3.6837013125,'223' (0xDF),,
3.68396175,V (0x56),,
*************************************************************************

TX12
3.72094425,'1' (0x01),,
3.7212046875,'164' (0xA4),,
3.721465125,'128' (0x80),,
3.7217255625,'3' (0x03),,
3.721986,'0' (0x00),,
3.7222464375,'8' (0x08),,
3.722506875,'2' (0x02),,
3.7227673125,'0' (0x00),,
3.72302775,'5' (0x05),,
3.7232881875,'255' (0xFF),,
3.723548625,'255' (0xFF),,
3.7238090625,'0' (0x00),,
3.7240695,7 (0x37),,
3.7243299375,'4' (0x04),,
3.724590375,'0' (0x00),,
3.7248508125,'129' (0x81),,
3.72511125,'161' (0xA1),,
*************************************************************************

TX13
3.759801875,'1' (0x01),,
3.7600623125,'164' (0xA4),,
3.76032275,'128' (0x80),,
3.7605831875,'3' (0x03),,
3.760843625,'0' (0x00),,
3.7611040625,'8' (0x08),,
3.7613645,'2' (0x02),,
3.7616249375,'0' (0x00),,
3.7618854375,'5' (0x05),,
3.762145875,'255' (0xFF),,
3.7624063125,'255' (0xFF),,
3.76266675,'0' (0x00),,
3.7629271875,'1' (0x01),,
3.763187625,2 (0x32),,
3.7634480625,'0' (0x00),,
3.7637085,/ (0x2F),,
3.7639689375,V (0x56),,
*************************************************************************

TX14
3.7914974375,'1' (0x01),,
3.791757875,'164' (0xA4),,
3.7920183125,'128' (0x80),,
3.79227875,'3' (0x03),,
3.7925391875,'0' (0x00),,
3.792799625,'8' (0x08),,
3.7930600625,'2' (0x02),,
3.7933205,'0' (0x00),,
3.7935809375,'5' (0x05),,
3.793841375,'255' (0xFF),,
3.7941018125,'255' (0xFF),,
3.79436225,'0' (0x00),,
3.7946226875,7 (0x37),,
3.794883125,'22' (0x16),,
3.795143625,'0' (0x00),,
3.7954040625,! (0x21),,
3.7956645,'173' (0xAD),,
*************************************************************************

TX15
3.81978125,'1' (0x01),,
3.8200416875,'164' (0xA4),,
3.820302125,'128' (0x80),,
3.8205625625,'3' (0x03),,
3.820823,'0' (0x00),,
3.8210834375,'8' (0x08),,
3.821343875,'2' (0x02),,
3.8216043125,'0' (0x00),,
3.82186475,'5' (0x05),,
3.8221251875,'255' (0xFF),,
3.822385625,'255' (0xFF),,
3.8226460625,'0' (0x00),,
3.8229065,'1' (0x01),,
3.8231669375,4 (0x34),,
3.823427375,'0' (0x00),,
3.8236878125,'143' (0x8F),,
3.82394825,U (0x55),,
*************************************************************************

TX16
3.8737965,'1' (0x01),,
3.8740569375,'164' (0xA4),,
3.874317375,'128' (0x80),,
3.8745778125,'3' (0x03),,
